group,cam,batch,tank,day,point,point_order,area,mean,min,max,x,y,frame_rate
cam14-b1-d4,14,1,1,4,8,8,0,164,164,164,823.5,454.167,25
cam14-b1-d4,14,1,1,4,9,9,0,148,148,148,706.167,460.833,25
cam14-b1-d4,14,1,1,4,10,10,0,163,163,163,642.167,460.833,25
cam14-b1-d4,14,1,1,4,11,11,0,161,161,161,583.5,458.167,25
cam14-b1-d4,14,1,1,4,12,12,0,156,156,156,412.833,458.167,25
cam14-b1-d4,14,1,1,4,13,13,0,159,159,159,882.167,316.833,25
cam14-b1-d4,14,1,1,4,14,14,0,185,185,185,823.5,315.5,25
cam14-b1-d4,14,1,1,4,15,15,0,178,178,178,702.167,319.5,25
cam14-b1-d4,14,1,1,4,16,16,0,178,178,178,642.167,320.833,25
cam14-b1-d4,14,1,2,4,1,17,0,171,171,171,1376.833,447.5,25
cam14-b1-d4,14,1,2,4,2,18,0,176,176,176,1215.5,448.833,25
cam14-b1-d4,14,1,2,4,3,19,0,169,169,169,1160.833,451.5,25
cam14-b1-d4,14,1,2,4,4,20,0,169,169,169,1096.833,451.5,25
cam14-b1-d4,14,1,2,4,5,21,0,169,169,169,978.167,452.833,25
cam14-b1-d4,14,1,2,4,6,22,0,149,149,149,920.833,452.833,25
cam14-b1-d4,14,1,2,4,7,23,0,189,189,189,918.167,182.167,25
cam14-b1-d4,14,1,2,4,8,24,0,179,179,179,975.5,178.167,25
cam14-b1-d4,14,1,2,4,9,25,0,170,170,170,1091.5,174.167,25
cam14-b1-d4,14,1,2,4,10,26,0,174,174,174,1155.5,175.5,25
cam14-b1-d4,14,1,2,4,11,27,0,173,173,173,1212.833,178.167,25
cam14-b1-d4,14,1,2,4,12,28,0,179,179,179,1387.5,180.833,25
cam14-b1-d4,14,1,2,4,13,29,0,166,166,166,916.833,314.167,25
cam14-b1-d4,14,1,2,4,14,30,0,178,178,178,976.833,315.5,25
cam14-b1-d4,14,1,2,4,15,31,0,178,178,178,1094.167,308.833,25
cam14-b1-d4,14,1,2,4,16,32,0,192,192,192,1152.833,308.833,25
cam14-b1-d4,14,1,3,4,1,33,0,157,157,157,411.5,771.5,25
cam14-b1-d4,14,1,3,4,2,34,0,172,172,172,579.5,772.833,25
cam14-b1-d4,14,1,3,4,3,35,0,174,174,174,635.5,771.5,25
cam14-b1-d4,14,1,3,4,4,36,0,172,172,172,698.167,768.833,25
cam14-b1-d4,14,1,3,4,5,37,0,171,171,171,814.167,764.833,25
cam14-b1-d4,14,1,3,4,6,38,0,163,163,163,871.5,762.167,25
cam14-b1-d4,14,1,3,4,7,39,0,173,173,173,871.5,496.833,25
cam14-b1-d4,14,1,3,4,8,40,0,176,176,176,814.167,495.5,25
cam14-b1-d4,14,1,3,4,9,41,0,161,161,161,696.833,492.833,25
cam14-b1-d4,14,1,3,4,10,42,0,178,178,178,636.833,492.833,25
cam14-b1-d4,14,1,3,4,11,43,0,175,175,175,578.167,495.5,25
cam14-b1-d4,14,1,3,4,12,44,0,183,183,183,406.167,500.833,25
cam14-b1-d4,14,1,3,4,13,45,0,184,184,184,874.167,628.833,25
cam14-b1-d4,14,1,3,4,14,46,0,169,169,169,816.833,630.167,25
cam14-b1-d4,14,1,3,4,15,47,0,195,195,195,695.5,628.833,25
cam14-b1-d4,14,1,3,4,16,48,0,199,199,199,634.167,627.5,25
cam14-b1-d4,14,1,4,4,1,49,0,180,180,180,1374.167,494.167,25
cam14-b1-d4,14,1,4,4,2,50,0,184,184,184,1210.167,498.167,25
cam14-b1-d4,14,1,4,4,3,51,0,175,175,175,1143.5,496.833,25
cam14-b1-d4,14,1,4,4,4,52,0,191,191,191,1098.167,496.833,25
cam14-b1-d4,14,1,4,4,5,53,0,185,185,185,974.167,499.5,25
cam14-b1-d4,14,1,4,4,6,54,0,174,174,174,918.167,495.5,25
cam14-b1-d4,14,1,4,4,7,55,0,145,145,145,915.5,766.167,25
cam14-b1-d4,14,1,4,4,8,56,0,157,157,157,972.833,767.5,25
cam14-b1-d4,14,1,4,4,9,57,0,161,161,161,1086.167,766.167,25
cam14-b1-d4,14,1,4,4,10,58,0,174,174,174,1152.833,764.833,25
cam14-b1-d4,14,1,4,4,11,59,0,175,175,175,1204.833,762.167,25
cam14-b1-d4,14,1,4,4,12,60,0,167,167,167,1374.167,760.833,25
cam14-b1-d4,14,1,4,4,13,61,0,192,192,192,914.167,628.833,25
cam14-b1-d4,14,1,4,4,14,62,0,193,193,193,971.5,627.5,25
cam14-b1-d4,14,1,4,4,15,63,0,195,195,195,1088.833,628.833,25
cam14-b1-d4,14,1,4,4,16,64,0,206,206,206,1147.5,630.167,25
cam14-b2-d4,14,2,1,4,1,1,0,190,190,190,605,189,25
cam14-b2-d4,14,2,1,4,2,2,0,189,189,189,567.5,216.833,25
cam14-b2-d4,14,2,1,4,3,3,0,192,192,192,666.167,251.5,25
cam14-b2-d4,14,2,1,4,4,4,0,192,192,192,799.5,234.167,25
cam14-b2-d4,14,2,1,4,5,5,0,193,193,193,712.833,288.833,25
cam14-b2-d4,14,2,1,4,6,6,0,194,194,194,596.833,331.5,25
cam14-b2-d4,14,2,1,4,7,7,0,194,194,194,586.167,303.5,25
cam14-b2-d4,14,2,1,4,8,8,0,194,194,194,612.833,307.5,25
cam14-b2-d4,14,2,1,4,9,9,0,194,194,194,630.167,326.167,25
cam14-b2-d4,14,2,1,4,10,10,0,194,194,194,640.833,314.167,25
cam14-b2-d4,14,2,1,4,11,11,0,194,194,194,623.5,292.833,25
cam14-b2-d4,14,2,1,4,12,12,0,194,194,194,596.833,276.833,25
cam14-b2-d4,14,2,1,4,13,13,0,193,193,193,610.167,256.833,25
cam14-b2-d4,14,2,1,4,14,14,0,192,192,192,642.167,266.167,25
cam14-b2-d4,14,2,1,4,15,15,0,193,193,193,671.5,303.5,25
cam14-b2-d4,14,2,1,4,16,16,0,195,195,195,703.5,324.833,25
cam14-b2-d4,14,2,2,4,1,17,0,180,180,180,1374.167,426.167,25
cam14-b2-d4,14,2,2,4,2,18,0,184,184,184,1204.833,427.5,25
cam14-b2-d4,14,2,2,4,3,19,0,181,181,181,1149.5,425.5,25
cam14-b2-d4,14,2,2,4,4,20,0,196,196,196,1089.5,424.5,25
cam14-b2-d4,14,2,2,4,5,21,0,182,182,182,974.5,423.5,25
cam14-b2-d4,14,2,2,4,6,22,0,173,173,173,915.5,422.5,25
cam14-b2-d4,14,2,2,4,7,23,0,175,175,175,918.5,151.5,25
cam14-b2-d4,14,2,2,4,8,24,0,175,175,175,970.5,151.5,25
cam14-b2-d4,14,2,2,4,9,25,0,184,184,184,1092.5,155.5,25
cam14-b2-d4,14,2,2,4,10,26,0,176,176,176,1149.5,156.5,25
cam14-b2-d4,14,2,2,4,11,27,0,175,175,175,1207.5,159.5,25
cam14-b2-d4,14,2,2,4,12,28,0,167,167,167,1372.5,158.5,25
cam14-b2-d4,14,2,2,4,13,29,0,157,157,157,911.5,287.5,25
cam14-b2-d4,14,2,2,4,14,30,0,186,186,186,968.5,288.5,25
cam14-b2-d4,14,2,2,4,15,31,0,194,194,194,1092.5,292.5,25
cam14-b2-d4,14,2,2,4,16,32,0,189,189,189,1148.5,291.5,25
cam14-b2-d4,14,2,3,4,1,33,0,179,179,179,419.5,724.5,25
cam14-b2-d4,14,2,3,4,2,34,0,168,168,168,586.5,733.5,25
cam14-b2-d4,14,2,3,4,3,35,0,172,172,172,640.5,732.5,25
cam14-b2-d4,14,2,3,4,4,36,0,157,157,157,704.5,734.5,25
cam14-b2-d4,14,2,3,4,5,37,0,171,171,171,822.5,731.5,25
cam14-b2-d4,14,2,3,4,6,38,0,169,169,169,875.5,727.5,25
cam14-b2-d4,14,2,3,4,7,39,0,159,159,159,877.5,458.5,25
cam14-b2-d4,14,2,3,4,8,40,0,164,164,164,818.5,460.5,25
cam14-b2-d4,14,2,3,4,9,41,0,164,164,164,703.5,457.5,25
cam14-b2-d4,14,2,3,4,10,42,0,160,160,160,645.5,457.5,25
cam14-b2-d4,14,2,3,4,11,43,0,167,167,167,583.5,459.5,25
cam14-b2-d4,14,2,3,4,12,44,0,169,169,169,414.5,459.5,25
cam14-b2-d4,14,2,3,4,13,45,0,173,173,173,881.5,594.5,25
cam14-b2-d4,14,2,3,4,14,46,0,184,184,184,821.5,594.5,25
cam14-b2-d4,14,2,3,4,15,47,0,187,187,187,701.5,587.5,25
cam14-b2-d4,14,2,3,4,16,48,0,185,185,185,643.5,589.5,25
cam14-b2-d4,14,2,4,4,1,49,0,167,167,167,1377.5,465.5,25
cam14-b2-d4,14,2,4,4,2,50,0,185,185,185,1209.5,466.5,25
cam14-b2-d4,14,2,4,4,3,51,0,171,171,171,1149.5,462.5,25
cam14-b2-d4,14,2,4,4,4,52,0,168,168,168,1096.5,460.5,25
cam14-b2-d4,14,2,4,4,5,53,0,171,171,171,980.5,462.5,25
cam14-b2-d4,14,2,4,4,6,54,0,139,139,139,920.5,459.5,25
cam14-b2-d4,14,2,4,4,7,55,0,158,158,158,924.5,731.5,25
cam14-b2-d4,14,2,4,4,8,56,0,177,177,177,985.5,731.5,25
cam14-b2-d4,14,2,4,4,9,57,0,168,168,168,1096.5,731.5,25
cam14-b2-d4,14,2,4,4,10,58,0,167,167,167,1160.5,731.5,25
cam14-b2-d4,14,2,4,4,11,59,0,192,192,192,1214.5,727.5,25
cam14-b2-d4,14,2,4,4,12,60,0,129,129,129,1382.5,726.5,25
cam14-b2-d4,14,2,4,4,13,61,0,174,174,174,919.5,597.5,25
cam14-b2-d4,14,2,4,4,14,62,0,191,191,191,979.5,596.5,25
cam14-b2-d4,14,2,4,4,15,63,0,179,179,179,1093.5,595.5,25
cam14-b2-d4,14,2,4,4,16,64,0,186,186,186,1149.5,594.5,25
cam15-b1-d4,15,1,1,4,1,1,0,189,189,189,508,524,50
cam15-b1-d4,15,1,1,4,2,2,0,191,191,191,661.5,525.5,50
cam15-b1-d4,15,1,1,4,3,3,0,173,173,173,717.5,525.5,50
cam15-b1-d4,15,1,1,4,4,4,0,164,164,164,772.5,525.5,50
cam15-b1-d4,15,1,1,4,5,5,0,158,158,158,879.5,526.5,50
cam15-b1-d4,15,1,1,4,6,6,0,168,168,168,930.5,522.5,50
cam15-b1-d4,15,1,1,4,7,7,0,154,154,154,932.5,269.5,50
cam15-b1-d4,15,1,1,4,8,8,0,190,190,190,875.5,267.5,50
cam15-b1-d4,15,1,1,4,9,9,0,200,200,200,768.5,270.5,50
cam15-b1-d4,15,1,1,4,10,10,0,201,201,201,710.5,270.5,50
cam15-b1-d4,15,1,1,4,11,11,0,202,202,202,659.5,269.5,50
cam15-b1-d4,15,1,1,4,12,12,0,188,188,188,501.5,273.5,50
cam15-b1-d4,15,1,1,4,13,13,0,176,176,176,936.5,398.5,50
cam15-b1-d4,15,1,1,4,14,14,0,181,181,181,881.5,395.5,50
cam15-b1-d4,15,1,1,4,15,15,0,198,198,198,770.5,398.5,50
cam15-b1-d4,15,1,1,4,16,16,0,204,204,204,715.5,398.5,50
cam15-b1-d4,15,1,2,4,1,17,0,187,187,187,1384.5,288.5,50
cam15-b1-d4,15,1,2,4,2,18,0,186,186,186,1231.5,283.5,50
cam15-b1-d4,15,1,2,4,3,19,0,179,179,179,1173.5,285.5,50
cam15-b1-d4,15,1,2,4,4,20,0,198,198,198,1121.5,283.5,50
cam15-b1-d4,15,1,2,4,5,21,0,183,183,183,1010.5,284.5,50
cam15-b1-d4,15,1,2,4,6,22,0,190,190,190,961.5,285.5,50
cam15-b1-d4,15,1,2,4,7,23,0,164,164,164,960.5,534.5,50
cam15-b1-d4,15,1,2,4,8,24,0,182,182,182,1016.5,534.5,50
cam15-b1-d4,15,1,2,4,9,25,0,188,188,188,1122.5,531.5,50
cam15-b1-d4,15,1,2,4,10,26,0,183,183,183,1180.5,533.5,50
cam15-b1-d4,15,1,2,4,11,27,0,182,182,182,1230.5,533.5,50
cam15-b1-d4,15,1,2,4,12,28,0,175,175,175,1392.5,529.5,50
cam15-b1-d4,15,1,2,4,13,29,0,173,173,173,957.5,408.5,50
cam15-b1-d4,15,1,2,4,14,30,0,186,186,186,1012.5,409.5,50
cam15-b1-d4,15,1,2,4,15,31,0,201,201,201,1120.5,406.5,50
cam15-b1-d4,15,1,2,4,16,32,0,195,195,195,1174.5,405.5,50
cam15-b1-d4,15,1,3,4,1,33,0,184,184,184,496.5,555.5,50
cam15-b1-d4,15,1,3,4,2,34,0,189,189,189,652.5,552.5,50
cam15-b1-d4,15,1,3,4,3,35,0,186,186,186,707.5,551.5,50
cam15-b1-d4,15,1,3,4,4,36,0,199,199,199,762.5,551.5,50
cam15-b1-d4,15,1,3,4,5,37,0,185,185,185,869.5,553.5,50
cam15-b1-d4,15,1,3,4,6,38,0,179,179,179,924.5,554.5,50
cam15-b1-d4,15,1,3,4,7,39,0,150,150,150,929.5,802.5,50
cam15-b1-d4,15,1,3,4,8,40,0,162,162,162,873.5,806.5,50
cam15-b1-d4,15,1,3,4,9,41,0,159,159,159,764.5,809.5,50
cam15-b1-d4,15,1,3,4,10,42,0,184,184,184,704.5,809.5,50
cam15-b1-d4,15,1,3,4,11,43,0,183,183,183,654.5,808.5,50
cam15-b1-d4,15,1,3,4,12,44,0,177,177,177,497.5,805.5,50
cam15-b1-d4,15,1,3,4,13,45,0,180,180,180,928.5,679.5,50
cam15-b1-d4,15,1,3,4,14,46,0,179,179,179,875.5,678.5,50
cam15-b1-d4,15,1,3,4,15,47,0,198,198,198,764.5,686.5,50
cam15-b1-d4,15,1,3,4,16,48,0,195,195,195,709.5,685.5,50
cam15-b1-d4,15,1,4,4,1,49,0,166,166,166,1393.5,809.5,50
cam15-b1-d4,15,1,4,4,2,50,0,187,187,187,1233.5,810.5,50
cam15-b1-d4,15,1,4,4,3,51,0,182,182,182,1189.5,812.5,50
cam15-b1-d4,15,1,4,4,4,52,0,183,183,183,1129.5,812.5,50
cam15-b1-d4,15,1,4,4,5,53,0,183,183,183,1021.5,811.5,50
cam15-b1-d4,15,1,4,4,6,54,0,168,168,168,968.5,811.5,50
cam15-b1-d4,15,1,4,4,7,55,0,189,189,189,965.5,564.5,50
cam15-b1-d4,15,1,4,4,8,56,0,196,196,196,1016.5,561.5,50
cam15-b1-d4,15,1,4,4,9,57,0,179,179,179,1124.5,558.5,50
cam15-b1-d4,15,1,4,4,10,58,0,181,181,181,1185.5,560.5,50
cam15-b1-d4,15,1,4,4,11,59,0,188,188,188,1236.5,563.5,50
cam15-b1-d4,15,1,4,4,12,60,0,189,189,189,1393.5,565.5,50
cam15-b1-d4,15,1,4,4,13,61,0,162,162,162,961.5,688.5,50
cam15-b1-d4,15,1,4,4,14,62,0,192,192,192,1016.5,687.5,50
cam15-b1-d4,15,1,4,4,15,63,0,183,183,183,1128.5,682.5,50
cam15-b1-d4,15,1,4,4,16,64,0,193,193,193,1185.5,680.5,50
cam15-b2-d4,15,2,1,4,1,1,0,171,171,171,492,518,50
cam15-b2-d4,15,2,1,4,2,2,0,174,174,174,650.167,527.5,50
cam15-b2-d4,15,2,1,4,3,3,0,176,176,176,704.833,530.167,50
cam15-b2-d4,15,2,1,4,4,4,0,162,162,162,760.833,531.5,50
cam15-b2-d4,15,2,1,4,5,5,0,149,149,149,867.5,534.167,50
cam15-b2-d4,15,2,1,4,6,6,0,144,144,144,924.833,530.167,50
cam15-b2-d4,15,2,1,4,7,7,0,148,148,148,935.5,276.833,50
cam15-b2-d4,15,2,1,4,8,8,0,183,183,183,879.5,272.833,50
cam15-b2-d4,15,2,1,4,9,9,0,171,171,171,766.167,263.5,50
cam15-b2-d4,15,2,1,4,10,10,0,181,181,181,703.5,263.5,50
cam15-b2-d4,15,2,1,4,11,11,0,188,188,188,646.167,263.5,50
cam15-b2-d4,15,2,1,4,12,12,0,167,167,167,492.833,266.167,50
cam15-b2-d4,15,2,1,4,13,13,0,168,168,168,928.833,402.167,50
cam15-b2-d4,15,2,1,4,14,14,0,179,179,179,876.833,399.5,50
cam15-b2-d4,15,2,1,4,15,15,0,188,188,188,763.5,391.5,50
cam15-b2-d4,15,2,1,4,16,16,0,193,193,193,707.5,391.5,50
cam15-b2-d4,15,2,2,4,1,17,0,166,166,166,1395.5,287.5,50
cam15-b2-d4,15,2,2,4,2,18,0,177,177,177,1248.5,278.5,50
cam15-b2-d4,15,2,2,4,3,19,0,168,168,168,1187.5,275.5,50
cam15-b2-d4,15,2,2,4,4,20,0,175,175,175,1132.5,274.5,50
cam15-b2-d4,15,2,2,4,5,21,0,167,167,167,1027.5,274.5,50
cam15-b2-d4,15,2,2,4,6,22,0,164,164,164,972.5,271.5,50
cam15-b2-d4,15,2,2,4,7,23,0,135,135,135,962.5,522.5,50
cam15-b2-d4,15,2,2,4,8,24,0,154,154,154,1023.5,527.5,50
cam15-b2-d4,15,2,2,4,9,25,0,146,146,146,1123.5,532.5,50
cam15-b2-d4,15,2,2,4,10,26,0,168,168,168,1183.5,532.5,50
cam15-b2-d4,15,2,2,4,11,27,0,174,174,174,1240.5,532.5,50
cam15-b2-d4,15,2,2,4,12,28,0,150,150,150,1390.5,537.5,50
cam15-b2-d4,15,2,2,4,13,29,0,174,174,174,969.5,397.5,50
cam15-b2-d4,15,2,2,4,14,30,0,171,171,171,1021.5,397.5,50
cam15-b2-d4,15,2,2,4,15,31,0,180,180,180,1129.5,403.5,50
cam15-b2-d4,15,2,2,4,16,32,0,176,176,176,1184.5,406.5,50
cam15-b2-d4,15,2,3,4,1,33,0,169,169,169,495.5,565.5,50
cam15-b2-d4,15,2,3,4,2,34,0,183,183,183,654.5,569.5,50
cam15-b2-d4,15,2,3,4,3,35,0,183,183,183,710.5,566.5,50
cam15-b2-d4,15,2,3,4,4,36,0,185,185,185,766.5,565.5,50
cam15-b2-d4,15,2,3,4,5,37,0,174,174,174,872.5,570.5,50
cam15-b2-d4,15,2,3,4,6,38,0,178,178,178,927.5,570.5,50
cam15-b2-d4,15,2,3,4,7,39,0,157,157,157,928.5,819.5,50
cam15-b2-d4,15,2,3,4,8,40,0,162,162,162,874.5,824.5,50
cam15-b2-d4,15,2,3,4,9,41,0,158,158,158,765.5,825.5,50
cam15-b2-d4,15,2,3,4,10,42,0,172,172,172,704.5,825.5,50
cam15-b2-d4,15,2,3,4,11,43,0,173,173,173,649.5,823.5,50
cam15-b2-d4,15,2,3,4,12,44,0,164,164,164,489.5,820.5,50
cam15-b2-d4,15,2,3,4,13,45,0,163,163,163,932.5,696.5,50
cam15-b2-d4,15,2,3,4,14,46,0,182,182,182,875.5,696.5,50
cam15-b2-d4,15,2,3,4,15,47,0,189,189,189,765.5,701.5,50
cam15-b2-d4,15,2,3,4,16,48,0,187,187,187,711.5,699.5,50
cam15-b2-d4,15,2,4,4,1,49,0,179,179,179,1392.5,824.5,50
cam15-b2-d4,15,2,4,4,2,50,0,186,186,186,1244.5,824.5,50
cam15-b2-d4,15,2,4,4,3,51,0,177,177,177,1191.5,823.5,50
cam15-b2-d4,15,2,4,4,4,52,0,178,178,178,1132.5,822.5,50
cam15-b2-d4,15,2,4,4,5,53,0,181,181,181,1030.5,821.5,50
cam15-b2-d4,15,2,4,4,6,54,0,142,142,142,974.5,820.5,50
cam15-b2-d4,15,2,4,4,7,55,0,146,146,146,968.5,569.5,50
cam15-b2-d4,15,2,4,4,8,56,0,184,184,184,1025.5,569.5,50
cam15-b2-d4,15,2,4,4,9,57,0,174,174,174,1135.5,567.5,50
cam15-b2-d4,15,2,4,4,10,58,0,173,173,173,1194.5,565.5,50
cam15-b2-d4,15,2,4,4,11,59,0,182,182,182,1244.5,567.5,50
cam15-b2-d4,15,2,4,4,12,60,0,171,171,171,1403.5,577.5,50
cam15-b2-d4,15,2,4,4,13,61,0,162,162,162,966.5,693.5,50
cam15-b2-d4,15,2,4,4,14,62,0,183,183,183,1023.5,696.5,50
cam15-b2-d4,15,2,4,4,15,63,0,178,178,178,1133.5,690.5,50
cam15-b2-d4,15,2,4,4,16,64,0,190,190,190,1187.5,690.5,50
cam15-b3-d4,15,3,1,4,1,1,0,211,211,211,692,312,50
cam15-b3-d4,15,3,1,4,2,2,0,210,210,210,662.167,344.833,50
cam15-b3-d4,15,3,1,4,3,3,0,211,211,211,700.833,363.5,50
cam15-b3-d4,15,3,1,4,4,4,0,213,213,213,772.833,354.167,50
cam15-b3-d4,15,3,1,4,5,5,0,208,208,208,660.5,418.5,50
cam15-b3-d4,15,3,1,4,6,6,0,208,208,208,610.5,425.5,50
cam15-b3-d4,15,3,1,4,7,7,0,209,209,209,746.5,420.5,50
cam15-b3-d4,15,3,1,4,8,8,0,205,205,205,702.5,450.5,50
cam15-b3-d4,15,3,1,4,9,9,0,210,210,210,730.5,396.5,50
cam15-b3-d4,15,3,1,4,10,10,0,211,211,211,775.5,415.5,50
cam15-b3-d4,15,3,1,4,11,11,0,208,208,208,748.5,452.5,50
cam15-b3-d4,15,3,1,4,12,12,0,209,209,209,702.5,417.5,50
cam15-b3-d4,15,3,1,4,13,13,0,211,211,211,718.5,378.5,50
cam15-b3-d4,15,3,1,4,14,14,0,210,210,210,733.5,359.5,50
cam15-b3-d4,15,3,1,4,15,15,0,212,212,212,736.5,342.5,50
cam15-b3-d4,15,3,1,4,16,16,0,211,211,211,760.5,321.5,50
cam15-b3-d4,15,3,2,4,1,17,0,167,167,167,1425.5,255.5,50
cam15-b3-d4,15,3,2,4,2,18,0,166,166,166,1261.5,250.5,50
cam15-b3-d4,15,3,2,4,3,19,0,167,167,167,1210.5,250.5,50
cam15-b3-d4,15,3,2,4,4,20,0,174,174,174,1151.5,250.5,50
cam15-b3-d4,15,3,2,4,5,21,0,163,163,163,1039.5,248.5,50
cam15-b3-d4,15,3,2,4,6,22,0,152,152,152,985.5,246.5,50
cam15-b3-d4,15,3,2,4,7,23,0,144,144,144,981.5,519.5,50
cam15-b3-d4,15,3,2,4,8,24,0,154,154,154,1040.5,520.5,50
cam15-b3-d4,15,3,2,4,9,25,0,166,166,166,1145.5,520.5,50
cam15-b3-d4,15,3,2,4,10,26,0,167,167,167,1208.5,519.5,50
cam15-b3-d4,15,3,2,4,11,27,0,166,166,166,1259.5,519.5,50
cam15-b3-d4,15,3,2,4,12,28,0,158,158,158,1414.5,518.5,50
cam15-b3-d4,15,3,2,4,13,29,0,168,168,168,979.5,384.5,50
cam15-b3-d4,15,3,2,4,14,30,0,185,185,185,1034.5,383.5,50
cam15-b3-d4,15,3,2,4,15,31,0,190,190,190,1147.5,390.5,50
cam15-b3-d4,15,3,2,4,16,32,0,196,196,196,1204.5,390.5,50
cam15-b3-d4,15,3,3,4,1,33,0,181,181,181,501.5,550.5,50
cam15-b3-d4,15,3,3,4,2,34,0,167,167,167,661.5,547.5,50
cam15-b3-d4,15,3,3,4,3,35,0,193,193,193,719.5,550.5,50
cam15-b3-d4,15,3,3,4,4,36,0,190,190,190,778.5,550.5,50
cam15-b3-d4,15,3,3,4,5,37,0,194,194,194,889.5,552.5,50
cam15-b3-d4,15,3,3,4,6,38,0,183,183,183,938.5,556.5,50
cam15-b3-d4,15,3,3,4,7,39,0,146,146,146,945.5,810.5,50
cam15-b3-d4,15,3,3,4,8,40,0,158,158,158,887.5,813.5,50
cam15-b3-d4,15,3,3,4,9,41,0,163,163,163,778.5,816.5,50
cam15-b3-d4,15,3,3,4,10,42,0,171,171,171,713.5,814.5,50
cam15-b3-d4,15,3,3,4,11,43,0,177,177,177,665.5,811.5,50
cam15-b3-d4,15,3,3,4,12,44,0,145,145,145,504.5,809.5,50
cam15-b3-d4,15,3,3,4,13,45,0,162,162,162,947.5,682.5,50
cam15-b3-d4,15,3,3,4,14,46,0,189,189,189,892.5,682.5,50
cam15-b3-d4,15,3,3,4,15,47,0,196,196,196,778.5,685.5,50
cam15-b3-d4,15,3,3,4,16,48,0,202,202,202,722.5,682.5,50
cam15-b3-d4,15,3,4,4,1,49,0,172,172,172,1416.5,805.5,50
cam15-b3-d4,15,3,4,4,2,50,0,176,176,176,1258.5,813.5,50
cam15-b3-d4,15,3,4,4,3,51,0,174,174,174,1208.5,811.5,50
cam15-b3-d4,15,3,4,4,4,52,0,171,171,171,1145.5,814.5,50
cam15-b3-d4,15,3,4,4,5,53,0,167,167,167,1037.5,811.5,50
cam15-b3-d4,15,3,4,4,6,54,0,161,161,161,985.5,810.5,50
cam15-b3-d4,15,3,4,4,7,55,0,161,161,161,981.5,556.5,50
cam15-b3-d4,15,3,4,4,8,56,0,190,190,190,1032.5,555.5,50
cam15-b3-d4,15,3,4,4,9,57,0,182,182,182,1143.5,553.5,50
cam15-b3-d4,15,3,4,4,10,58,0,191,191,191,1202.5,553.5,50
cam15-b3-d4,15,3,4,4,11,59,0,186,186,186,1256.5,557.5,50
cam15-b3-d4,15,3,4,4,12,60,0,188,188,188,1419.5,561.5,50
cam15-b3-d4,15,3,4,4,13,61,0,179,179,179,978.5,684.5,50
cam15-b3-d4,15,3,4,4,14,62,0,193,193,193,1034.5,683.5,50
cam15-b3-d4,15,3,4,4,15,63,0,194,194,194,1145.5,678.5,50
cam15-b3-d4,15,3,4,4,16,64,0,194,194,194,1199.5,679.5,50
cam2-b1-d1,2,1,1,1,1,1,0,152,152,152,136,82,50
cam2-b1-d1,2,1,1,1,2,2,0,159,159,159,358.5,75.5,50
cam2-b1-d1,2,1,1,1,3,3,0,157,157,157,445.5,70.5,50
cam2-b1-d1,2,1,1,1,4,4,0,174,174,174,523.5,65.5,50
cam2-b1-d1,2,1,1,1,5,5,0,162,162,162,676.5,63.5,50
cam2-b1-d1,2,1,1,1,6,6,0,156,156,156,753.5,62.5,50
cam2-b1-d1,2,1,1,1,7,7,0,142,142,142,766.5,420.5,50
cam2-b1-d1,2,1,1,1,8,8,0,175,175,175,688.5,422.5,50
cam2-b1-d1,2,1,1,1,9,9,0,171,171,171,535.5,422.5,50
cam2-b1-d1,2,1,1,1,10,10,0,152,152,152,455.5,428.5,50
cam2-b1-d1,2,1,1,1,11,11,0,171,171,171,378.5,428.5,50
cam2-b1-d1,2,1,1,1,12,12,0,151,151,151,155.5,435.5,50
cam2-b1-d1,2,1,1,1,13,13,0,156,156,156,764.5,239.5,50
cam2-b1-d1,2,1,1,1,14,14,0,145,145,145,688.5,240.5,50
cam2-b1-d1,2,1,1,1,15,15,0,156,156,156,530.5,243.5,50
cam2-b1-d1,2,1,1,1,16,16,0,160,160,160,453.5,240.5,50
cam2-b1-d1,2,1,2,1,1,17,0,169,169,169,1412.5,399.5,50
cam2-b1-d1,2,1,2,1,2,18,0,171,171,171,1194.5,406.5,50
cam2-b1-d1,2,1,2,1,3,19,0,168,168,168,1119.5,409.5,50
cam2-b1-d1,2,1,2,1,4,20,0,158,158,158,1043.5,414.5,50
cam2-b1-d1,2,1,2,1,5,21,0,166,166,166,889.5,416.5,50
cam2-b1-d1,2,1,2,1,6,22,0,149,149,149,816.5,419.5,50
cam2-b1-d1,2,1,2,1,7,23,0,164,164,164,801.5,59.5,50
cam2-b1-d1,2,1,2,1,8,24,0,165,165,165,875.5,60.5,50
cam2-b1-d1,2,1,2,1,9,25,0,171,171,171,1029.5,61.5,50
cam2-b1-d1,2,1,2,1,10,26,0,166,166,166,1111.5,58.5,50
cam2-b1-d1,2,1,2,1,11,27,0,178,178,178,1178.5,54.5,50
cam2-b1-d1,2,1,2,1,12,28,0,163,163,163,1411.5,48.5,50
cam2-b1-d1,2,1,2,1,13,29,0,160,160,160,801.5,242.5,50
cam2-b1-d1,2,1,2,1,14,30,0,161,161,161,879.5,237.5,50
cam2-b1-d1,2,1,2,1,15,31,0,159,159,159,1034.5,238.5,50
cam2-b1-d1,2,1,2,1,16,32,0,168,168,168,1111.5,239.5,50
cam2-b1-d1,2,1,3,1,1,33,0,162,162,162,174.5,833.5,50
