session_name,ID,trial_round,time_end,total_distance,mean_velocity,incorrect_entries,time_to_decision_zone_1,time_to_correct_zone_1,time_to_incorrect_zone_1,time_to_decision_zone_2,time_to_incorrect_zone_2,time_to_correct_zone_2,group,tank,frame_rate,pixels_per_cm,cam,batch,day,link,orientation,jar_ID,treatment,sex,Notes,std_length,unique_id,tanks3&4_release,tanks1&2_release,start,wrong_start,missing_fish
cam1-b2-d3-t1_edit_tank2,cam1-b2-d3 2,1,13.74,31.690576335287922,2.3064466037327453,0,6.56,8.72,NA,10.92,NA,15.42,cam1-b2-d3,2,50,17.0290144190932,1,2,3,1-2-2,R,33,h,F,NA,16.169064982660988,cam1-b2-d3-t1,2319,2435,2519,NA,NA
cam1-b2-d3-t1_edit_tank3,cam1-b2-d3 3,1,21.04,64.67732862649962,3.0740175202708944,2,46.400000000000006,8.18,5.12,9.440000000000001,12.02,25.04,cam1-b2-d3,3,50,17.0290144190932,1,2,3,1-2-3,L,122,h,F,NA,17.346317021854187,cam1-b2-d3-t1,2319,2435,2519,NA,NA
cam1-b2-d3-t1_edit_tank4,cam1-b2-d3 4,1,54.74,158.24913062691314,2.8909231024280806,3,49.2,47.58,18.58,49.38,50.74,58.74,cam1-b2-d3,4,50,17.0290144190932,1,2,3,1-2-4,L,34,h,M,NA,14.713817757018594,cam1-b2-d3-t1,2319,2435,2519,NA,NA
cam1-b2-d3-t2_edit_tank1,cam1-b2-d3 1,2,27.2,76.33880640708497,2.8065737649663594,1,1.92,13.14,4.02,16.66,NA,28.46,cam1-b2-d3,1,50,17.0290144190932,1,2,3,1-2-1,R,32,h,M,NA,18.451336165949794,cam1-b2-d3-t2,2322,2440,2503,NA,NA
cam1-b2-d3-t2_edit_tank2,cam1-b2-d3 2,2,20.54,48.76156255898817,2.373980650388908,2,2.96,15.04,5.26,17.540000000000003,NA,21.8,cam1-b2-d3,2,50,17.0290144190932,1,2,3,1-2-2,R,33,h,F,NA,16.169064982660988,cam1-b2-d3-t2,2322,2440,2503,NA,NA
cam1-b2-d3-t2_edit_tank3,cam1-b2-d3 3,2,13.68,47.592780401736945,3.479004415331648,1,47.3,6.52,NA,8.06,9.32,17.3,cam1-b2-d3,3,50,17.0290144190932,1,2,3,1-2-3,L,122,h,F,NA,17.346317021854187,cam1-b2-d3-t2,2322,2440,2503,NA,NA
cam1-b2-d3-t2_edit_tank4,cam1-b2-d3 4,2,52.48,182.25147516868583,3.472779633549654,3,48.919999999999995,10.96,17.16,11.98,30.64,56.099999999999994,cam1-b2-d3,4,50,17.0290144190932,1,2,3,1-2-4,L,34,h,M,NA,14.713817757018594,cam1-b2-d3-t2,2322,2440,2503,NA,NA
cam1-b2-d3-t3_edit_tank1,cam1-b2-d3 1,3,13.28,43.18289094444217,3.2517237156959466,0,2.1,2.52,NA,5.18,NA,15.36,cam1-b2-d3,1,50,17.0290144190932,1,2,3,1-2-1,R,32,h,M,NA,18.451336165949794,cam1-b2-d3-t3,2776,2930,3034,NA,NA
cam1-b2-d3-t3_edit_tank2,cam1-b2-d3 2,3,18.22,46.834227679758726,2.5704845049263847,1,2.72,14.14,4.96,16.9,NA,20.299999999999997,cam1-b2-d3,2,50,17.0290144190932,1,2,3,1-2-2,R,33,h,F,NA,16.169064982660988,cam1-b2-d3-t3,2776,2930,3034,NA,NA
cam1-b2-d3-t3_edit_tank3,cam1-b2-d3 3,3,8.48,36.66029425642829,4.323147907597675,0,55.540000000000006,5.74,NA,7.46,NA,13.64,cam1-b2-d3,3,50,17.0290144190932,1,2,3,1-2-3,L,122,h,F,NA,17.346317021854187,cam1-b2-d3-t3,2776,2930,3034,NA,NA
cam1-b2-d3-t3_edit_tank4,cam1-b2-d3 4,3,6.66,26.53872124680546,3.9847929800008197,0,55.96,6.36,NA,7.54,NA,11.82,cam1-b2-d3,4,50,17.0290144190932,1,2,3,1-2-4,L,34,h,M,NA,14.713817757018594,cam1-b2-d3-t3,2776,2930,3034,NA,NA
cam1-b2-d4-t1_edit_tank1,cam1-b2-d4 1,1,13.06,50.08966958758127,3.835349891851552,1,2.06,2.9,NA,4.02,7.800000000000001,15,cam1-b2-d4,1,50,17.0290144190932,1,2,4,1-2-1,R,32,h,M,NA,18.451336165949794,cam1-b2-d4-t1,2704,2809,2906,NA,NA
cam1-b2-d4-t1_edit_tank2,cam1-b2-d4 2,1,19.02,46.29830734496576,2.43419071214331,2,4.8,14.24,7.52,16.88,NA,20.96,cam1-b2-d4,2,50,17.0290144190932,1,2,4,1-2-2,R,33,h,F,NA,16.169064982660988,cam1-b2-d4-t1,2704,2809,2906,NA,NA
cam1-b2-d4-t1_edit_tank3,cam1-b2-d4 3,1,77.98,198.15697771845322,2.541125643991449,6,54.839999999999996,57.08,6.62,59.3,61.72,82.02000000000001,cam1-b2-d4,3,50,17.0290144190932,1,2,4,1-2-3,L,122,h,F,NA,17.346317021854187,cam1-b2-d4-t1,2704,2809,2906,NA,NA
cam1-b2-d4-t1_edit_tank4,cam1-b2-d4 4,1,10.24,34.75180374496743,3.393730834469476,1,56.96,10.4,8,11.940000000000001,NA,14.280000000000001,cam1-b2-d4,4,50,17.0290144190932,1,2,4,1-2-4,L,34,h,M,NA,14.713817757018594,cam1-b2-d4-t1,2704,2809,2906,NA,NA
cam1-b2-d4-t2_edit_tank1,cam1-b2-d4 1,2,4.58,20.271590567529785,4.42611147762659,0,1.98,3.2800000000000002,NA,4.32,NA,6.54,cam1-b2-d4,1,50,17.0290144190932,1,2,4,1-2-1,R,32,h,M,NA,18.451336165949794,cam1-b2-d4-t2,2328,2429,2527,NA,NA
cam1-b2-d4-t2_edit_tank2,cam1-b2-d4 2,2,24.2,65.76576369116162,2.717593540957092,1,2.02,17.1,6.94,18.66,NA,26.16,cam1-b2-d4,2,50,17.0290144190932,1,2,4,1-2-2,R,33,h,F,NA,16.169064982660988,cam1-b2-d4-t2,2328,2429,2527,NA,NA
cam1-b2-d4-t2_edit_tank3,cam1-b2-d4 3,2,2.4,16.077715747635352,6.699048228181397,0,46.580000000000005,4.24,NA,4.82,NA,6.38,cam1-b2-d4,3,50,17.0290144190932,1,2,4,1-2-3,L,122,h,F,NA,17.346317021854187,cam1-b2-d4-t2,2328,2429,2527,NA,NA
cam1-b2-d4-t2_edit_tank4,cam1-b2-d4 4,2,14.4,52.20563700022364,3.625391458348864,2,NA,NA,NA,4,6,18.38,cam1-b2-d4,4,50,17.0290144190932,1,2,4,1-2-4,L,34,h,M,NA,14.713817757018594,cam1-b2-d4-t2,2328,2429,2527,NA,NA
cam1-b2-d4-t3_edit_tank1,cam1-b2-d4 1,3,6.26,27.564111826382284,4.4032127518182564,0,2.08,5.92,NA,6.5,NA,8.32,cam1-b2-d4,1,50,17.0290144190932,1,2,4,1-2-1,R,32,h,M,NA,18.451336165949794,cam1-b2-d4-t3,2607,2724,2827,NA,NA
cam1-b2-d4-t3_edit_tank2,cam1-b2-d4 2,3,69.56,121.2523868888394,1.7431337965618083,2,2.08,66.64,8.1,68.32000000000001,NA,71.62,cam1-b2-d4,2,50,17.0290144190932,1,2,4,1-2-2,R,33,h,F,NA,16.169064982660988,cam1-b2-d4-t3,2607,2724,2827,NA,NA
cam1-b2-d4-t3_edit_tank3,cam1-b2-d4 3,3,68.48,183.35106929243707,2.677439680088158,4,52.160000000000004,40.46,8.64,42.059999999999995,44.48,72.88000000000001,cam1-b2-d4,3,50,17.0290144190932,1,2,4,1-2-3,L,122,h,F,NA,17.346317021854187,cam1-b2-d4-t3,2607,2724,2827,NA,NA
cam1-b2-d4-t3_edit_tank4,cam1-b2-d4 4,3,11.9,52.72578796614765,4.430738484550223,1,53.12,6.5600000000000005,NA,7.34,8.9,16.3,cam1-b2-d4,4,50,17.0290144190932,1,2,4,1-2-4,L,34,h,M,NA,14.713817757018594,cam1-b2-d4-t3,2607,2724,2827,NA,NA
cam1-b3-d1-t1_edit_tank1,cam1-b3-d1 1,1,427.74,356.99789704015285,0.8346142447284632,0,406.94,410.52000000000004,NA,424.04,NA,430.1,cam1-b3-d1,1,50,16.82253391837955,1,3,1,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d1-t1,4177,4297,4415,NA,NA
cam1-b3-d1-t1_edit_tank2,cam1-b3-d1 2,1,356.48,405.1110374022507,1.136420100432705,7,109.16,267.88,128.24,277.36,305.1,358.84000000000003,cam1-b3-d1,2,50,16.82253391837955,1,3,1,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d1-t1,4177,4297,4415,NA,NA
cam1-b3-d1-t1_edit_tank3,cam1-b3-d1 3,1,61.44,96.4226052318584,1.5693783403622787,2,86.52000000000001,20.2,42.919999999999995,59.08,61.98,66.2,cam1-b3-d1,3,50,16.82253391837955,1,3,1,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d1-t1,4177,4297,4415,NA,NA
cam1-b3-d1-t1_edit_tank4,cam1-b3-d1 4,1,230.56,269.1381611151009,1.167323738354879,5,90.82000000000001,96.48,48.22,107.44000000000001,114.74000000000001,235.32,cam1-b3-d1,4,50,16.82253391837955,1,3,1,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d1-t1,4177,4297,4415,NA,NA
cam1-b3-d1-t2_edit_tank1,cam1-b3-d1 1,2,79.48,131.07300662755745,1.6491319404574414,4,16.8,38.980000000000004,19.82,45.36,49.14,81.26,cam1-b3-d1,1,50,16.82253391837955,1,3,1,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d1-t2,2323,2470,2559,NA,NA
cam1-b3-d1-t2_edit_tank2,cam1-b3-d1 2,2,142.36,118.3607365244834,0.8314184920236259,0,121,127.64,NA,131.02,NA,144.14000000000001,cam1-b3-d1,2,50,16.82253391837955,1,3,1,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d1-t2,2323,2470,2559,NA,NA
cam1-b3-d1-t2_edit_tank3,cam1-b3-d1 3,2,33.22,85.371860907849907,2.5698934650165537,1,46.56,7.3,NA,8.6,14,37.94,cam1-b3-d1,3,50,16.82253391837955,1,3,1,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d1-t2,2323,2470,2559,NA,NA
cam1-b3-d1-t2_edit_tank4,cam1-b3-d1 4,2,202.72,133.70178067896424,0.6595391706736594,3,165.3,171.66,139,189.64,195.78,207.44,cam1-b3-d1,4,50,16.82253391837955,1,3,1,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d1-t2,2323,2470,2559,NA,NA
cam1-b3-d1-t3_edit_tank1,cam1-b3-d1 1,3,20.2,34.8692219846071,1.7261991081488666,0,11.66,16.6,NA,18.3,NA,21.66,cam1-b3-d1,1,50,16.82253391837955,1,3,1,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d1-t3,2587,2715,2788,2,NA
cam1-b3-d1-t3_edit_tank3,cam1-b3-d1 3,3,22.18,50.93414409141807,2.296399643436342,1,53.5,8.46,NA,9.719999999999999,13.86,26.2,cam1-b3-d1,3,50,16.82253391837955,1,3,1,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d1-t3,2587,2715,2788,2,NA
cam1-b3-d1-t3_edit_tank4,cam1-b3-d1 4,3,309.38,295.23733319043225,0.9542870682992832,5,62.78,182.54000000000002,42.14,190.70000000000002,207.28,313.4,cam1-b3-d1,4,50,16.82253391837955,1,3,1,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d1-t3,2587,2715,2788,2,NA
cam1-b3-d2-t1_edit_tank1,cam1-b3-d2 1,1,18.1,47.93328449730445,2.6482477622820135,0,7.84,13.16,NA,14.52,NA,18.68,cam1-b3-d2,1,50,16.82253391837955,1,3,2,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d2-t1,10133,10246,10275,NA,NA
cam1-b3-d2-t1_edit_tank2,cam1-b3-d2 2,1,248.5,286.92658672081023,1.1546341517940049,2,0.6,207.72,138.46,210.08,213.48000000000002,249.08,cam1-b3-d2,2,50,16.82253391837955,1,3,2,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d2-t1,10133,10246,10275,NA,NA
cam1-b3-d2-t1_edit_tank3,cam1-b3-d2 3,1,16.52,34.36665401482582,2.0803059331008367,0,206.92,10.9,NA,14.24,NA,19.36,cam1-b3-d2,3,50,16.82253391837955,1,3,2,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d2-t1,10133,10246,10275,NA,NA
cam1-b3-d2-t1_edit_tank4,cam1-b3-d2 4,1,29.02,26.402288212722162,0.9097962857588615,0,214.04,16.84,NA,20.94,NA,31.86,cam1-b3-d2,4,50,16.82253391837955,1,3,2,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d2-t1,10133,10246,10275,NA,NA
cam1-b3-d2-t2_edit_tank1,cam1-b3-d2 1,2,3.62,17.258686722261437,4.7675930171992915,0,2.6,3.3,NA,4.18,NA,6.2,cam1-b3-d2,1,50,16.82253391837955,1,3,2,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d2-t2,2817,2965,3094,NA,NA
cam1-b3-d2-t2_edit_tank2,cam1-b3-d2 2,2,175.74,170.564628689506,0.970550976951781,1,119.78,169.3,124.58,171.68,NA,178.32000000000002,cam1-b3-d2,2,50,16.82253391837955,1,3,2,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d2-t2,2817,2965,3094,NA,NA
cam1-b3-d2-t2_edit_tank3,cam1-b3-d2 3,2,103.44,180.22643408088467,1.7423282490418086,4,56.56,6.42,33.38,7.640000000000001,19.66,108.98,cam1-b3-d2,3,50,16.82253391837955,1,3,2,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d2-t2,2817,2965,3094,NA,NA
cam1-b3-d2-t2_edit_tank4,cam1-b3-d2 4,2,14.48,22.81702527903409,1.5757614142979344,0,62.02,14.18,NA,16.62,NA,20.02,cam1-b3-d2,4,50,16.82253391837955,1,3,2,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d2-t2,2817,2965,3094,NA,NA
cam1-b3-d2-t3_edit_tank1,cam1-b3-d2 1,3,51.84,188.66427774736442,3.6393572096328013,4,2.16,3.8,13.02,4.58,27.74,53.68000000000001,cam1-b3-d2,1,50,16.82253391837955,1,3,2,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d2-t3,2504,2636,2728,NA,NA
cam1-b3-d2-t3_edit_tank2,cam1-b3-d2 2,3,17.34,23.263944475518183,1.3416346294993184,0,1.86,1.8800000000000001,NA,6.9799999999999995,NA,19.18,cam1-b3-d2,2,50,16.82253391837955,1,3,2,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d2-t3,2504,2636,2728,NA,NA
cam1-b3-d2-t3_edit_tank3,cam1-b3-d2 3,3,21.32,53.371844415381126,2.50336981310418,1,53.519999999999996,4.920000000000001,NA,5.9,15.56,25.8,cam1-b3-d2,3,50,16.82253391837955,1,3,2,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d2-t3,2504,2636,2728,NA,NA
cam1-b3-d2-t3_edit_tank4,cam1-b3-d2 4,3,63.94,106.2127017752284,1.6611307753398248,2,57.18,42.78,18.28,50.72,54.959999999999994,68.42,cam1-b3-d2,4,50,16.82253391837955,1,3,2,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d2-t3,2504,2636,2728,NA,NA
cam1-b3-d3-t1_edit_tank1,cam1-b3-d3 1,1,31.5,116.3793306085445,3.694581924080778,2,1.48,2.6799999999999997,17.6,3.84,5.92,32.96,cam1-b3-d3,1,50,16.82253391837955,1,3,3,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d3-t1,2240,2345,2418,NA,NA
cam1-b3-d3-t1_edit_tank2,cam1-b3-d3 2,1,92.16,99.30294137891971,1.0775058743372365,0,47.46,1.52,NA,86.39999999999999,NA,93.61999999999999,cam1-b3-d3,2,50,16.82253391837955,1,3,3,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d3-t1,2240,2345,2418,NA,NA
cam1-b3-d3-t1_edit_tank3,cam1-b3-d3 3,1,21.46,74.44887824445567,3.469192835249565,1,45.18,13.22,NA,16.24,18.28,25.02,cam1-b3-d3,3,50,16.82253391837955,1,3,3,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d3-t1,2240,2345,2418,NA,NA
cam1-b3-d3-t1_edit_tank4,cam1-b3-d3 4,1,8.54,23.280005011247525,2.725995902956385,0,47.64,7.68,NA,9.94,NA,12.1,cam1-b3-d3,4,50,16.82253391837955,1,3,3,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d3-t1,2240,2345,2418,NA,NA
cam1-b3-d3-t2_edit_tank1,cam1-b3-d3 1,2,3.48,17.636769993401806,5.068037354425806,0,2.46,3.1799999999999997,NA,4,NA,5.92,cam1-b3-d3,1,50,16.82253391837955,1,3,3,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d3-t2,2007,2140,2262,NA,NA
cam1-b3-d3-t2_edit_tank2,cam1-b3-d3 2,2,187.86,186.0012016243219,0.9901054062829868,2,136.24,163.78,139.1,167.32,171.28,190.3,cam1-b3-d3,2,50,16.82253391837955,1,3,3,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d3-t2,2007,2140,2262,NA,NA
cam1-b3-d3-t2_edit_tank3,cam1-b3-d3 3,2,19.2,41.34689426010665,2.1534840760472216,1,42.7,8.28,NA,9.1,10.76,24.299999999999997,cam1-b3-d3,3,50,16.82253391837955,1,3,3,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d3-t2,2007,2140,2262,NA,NA
cam1-b3-d3-t2_edit_tank4,cam1-b3-d3 4,2,24.12,56.138994031917605,2.3274873147561195,1,40.160000000000004,11.6,NA,13.24,19.02,29.22,cam1-b3-d3,4,50,16.82253391837955,1,3,3,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d3-t2,2007,2140,2262,NA,NA
cam1-b3-d3-t3_edit_tank1,cam1-b3-d3 1,3,22.66,90.41679246819518,3.9901497117473603,2,1.1199999999999999,13.68,5.42,15.54,17.78,23.62,cam1-b3-d3,1,50,16.82253391837955,1,3,3,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d3-t3,15298,15412,15460,NA,NA
cam1-b3-d3-t3_edit_tank2,cam1-b3-d3 2,3,386.46,52.03870345051616,0.13465482443335963,0,368.79999999999995,374.08,NA,379.03999999999996,NA,387.41999999999996,cam1-b3-d3,2,50,16.82253391837955,1,3,3,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d3-t3,15298,15412,15460,NA,NA
cam1-b3-d3-t3_edit_tank3,cam1-b3-d3 3,3,28.88,79.97003481022254,2.7690455266697556,2,306.38,13.14,5.300000000000001,14.1,17.34,32.12,cam1-b3-d3,3,50,16.82253391837955,1,3,3,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d3-t3,15298,15412,15460,NA,NA
cam1-b3-d3-t3_edit_tank4,cam1-b3-d3 4,3,11.72,29.15110200766885,2.487295393145806,0,308.02,10.48,NA,11.52,NA,14.96,cam1-b3-d3,4,50,16.82253391837955,1,3,3,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d3-t3,15298,15412,15460,NA,NA
cam1-b3-d4-t1_edit_tank1,cam1-b3-d4 1,1,9.58,39.17714579498904,4.089472421188835,0,1.7999999999999998,4.2,NA,5.46,NA,10.2,cam1-b3-d4,1,50,16.82253391837955,1,3,4,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d4-t1,6154,6262,6293,NA,NA
cam1-b3-d4-t1_edit_tank2,cam1-b3-d4 2,1,393.96,227.7365605864812,0.5780702624288792,2,259.94,385.6,263.22,388.5,NA,394.58,cam1-b3-d4,2,50,16.82253391837955,1,3,4,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d4-t1,6154,6262,6293,NA,NA
cam1-b3-d4-t1_edit_tank3,cam1-b3-d4 3,1,9.8,0,0,0,NA,NA,NA,NA,NA,12.58,cam1-b3-d4,3,50,16.82253391837955,1,3,4,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d4-t1,6154,6262,6293,NA,NA
cam1-b3-d4-t1_edit_tank4,cam1-b3-d4 4,1,30.84,88.9463823897227,2.8841239425980123,1,124.96,29.16,14.299999999999999,31.3,NA,33.62,cam1-b3-d4,4,50,16.82253391837955,1,3,4,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d4-t1,6154,6262,6293,NA,NA
cam1-b3-d4-t2_edit_tank1,cam1-b3-d4 1,2,4.9,22.532821677819154,4.598535036289623,0,2.1,3.34,NA,5.12,NA,6.98,cam1-b3-d4,1,50,16.82253391837955,1,3,4,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d4-t2,2111,2206,2310,NA,NA
cam1-b3-d4-t2_edit_tank2,cam1-b3-d4 2,2,575.16,308.3836603954172,0.5361702141932979,2,3.38,4.26,NA,4.42,4.78,577.24,cam1-b3-d4,2,50,16.82253391837955,1,3,4,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d4-t2,2111,2206,2310,NA,NA
cam1-b3-d4-t2_edit_tank3,cam1-b3-d4 3,2,3.94,0,0,0,NA,NA,NA,NA,NA,7.92,cam1-b3-d4,3,50,16.82253391837955,1,3,4,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d4-t2,2111,2206,2310,NA,NA
cam1-b3-d4-t2_edit_tank4,cam1-b3-d4 4,2,6.66,25.056175650048452,3.762188536043311,0,44.22,7.3,NA,9.1,NA,10.64,cam1-b3-d4,4,50,16.82253391837955,1,3,4,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d4-t2,2111,2206,2310,NA,NA
cam1-b3-d4-t3_edit_tank1,cam1-b3-d4 1,3,9.42,46.53745515374661,4.940281863455055,1,2.42,4.4399999999999995,NA,5.140000000000001,6.5,11.82,cam1-b3-d4,1,50,16.82253391837955,1,3,4,1-3-1,R,85,c,F,NA,24.907998784732925,cam1-b3-d4-t3,3004,3109,3229,NA,NA
cam1-b3-d4-t3_edit_tank2,cam1-b3-d4 2,3,203.52,52.486231575964666,0.2578922542058012,0,NA,189.82,NA,165.52,122.78,205.92000000000002,cam1-b3-d4,2,50,16.82253391837955,1,3,4,1-3-2,R,82,c,M,NA,16.064852582231264,cam1-b3-d4-t3,3004,3109,3229,NA,NA
cam1-b3-d4-t3_edit_tank3,cam1-b3-d4 3,3,6.64,38.03700703300992,5.728464914609928,1,NA,NA,NA,4.52,6.68,11.14,cam1-b3-d4,3,50,16.82253391837955,1,3,4,1-3-3,L,175,c,M,NA,13.701650853658656,cam1-b3-d4-t3,3004,3109,3229,NA,NA
cam1-b3-d4-t3_edit_tank4,cam1-b3-d4 4,3,25.54,45.099728033512335,1.765846829816458,0,60.1,7.24,NA,28.52,NA,30.04,cam1-b3-d4,4,50,16.82253391837955,1,3,4,1-3-4,L,83,c,F,NA,13.68289024333459,cam1-b3-d4-t3,3004,3109,3229,NA,NA
cam10-b1-d1-t1_edit_tank1,cam10-b1-d1 1,1,115.66,166.28360680014356,1.4376932975976444,3,17.259999999999998,59.5,24.26,64.46,73.3,119.14,cam10-b1-d1,1,50,19.62167652332102,10,1,1,10-1-1,L,18,l,M,NA,14.721565658744435,cam10-b1-d1-t1,3005,3157,3331,NA,NA
cam10-b1-d1-t1_edit_tank2,cam10-b1-d1 2,1,210.5,308.8379204907641,1.4671635177708506,4,10.56,21.64,NA,24.16,32.24,213.98,cam10-b1-d1,2,50,19.62167652332102,10,1,1,10-1-2,L,102,l,F,NA,15.920185278213507,cam10-b1-d1-t1,3005,3157,3331,NA,NA
cam10-b1-d1-t1_edit_tank3,cam10-b1-d1 3,1,59.02,91.96779643545695,1.5582479911124525,0,60.120000000000005,8.18,NA,55.08,NA,65.54,cam10-b1-d1,3,50,19.62167652332102,10,1,1,10-1-3,R,106,l,F,NA,17.44645735624193,cam10-b1-d1-t1,3005,3157,3331,NA,NA
cam10-b1-d1-t1_edit_tank4,cam10-b1-d1 4,1,457.6,836.3564901993906,1.8277021201909758,9,70.46000000000001,31.04,56.84,93.78,97.86,464.12,cam10-b1-d1,4,50,19.62167652332102,10,1,1,10-1-4,R,20,l,M,NA,16.163461482962322,cam10-b1-d1-t1,3005,3157,3331,NA,NA
cam10-b1-d1-t2_edit_tank2,cam10-b1-d1 2,2,37.06,59.10810581168581,1.5949300003153213,0,10.4,20.78,NA,30.020000000000003,NA,37.82,cam10-b1-d1,2,50,19.62167652332102,10,1,1,10-1-2,L,102,l,F,NA,15.920185278213507,cam10-b1-d1-t2,2687,2888,2926,1,NA
cam10-b1-d1-t2_edit_tank3,cam10-b1-d1 3,2,58.96,102.09695596272589,1.7316308677531527,3,60.56,50.6,21.98,56.22,NA,63.74,cam10-b1-d1,3,50,19.62167652332102,10,1,1,10-1-3,R,106,l,F,NA,17.44645735624193,cam10-b1-d1-t2,2687,2888,2926,1,NA
cam10-b1-d1-t2_edit_tank4,cam10-b1-d1 4,2,29.4,68.02825963141785,2.3138863820210154,1,55.68,12.52,4.8,14.719999999999999,17.32,34.18,cam10-b1-d1,4,50,19.62167652332102,10,1,1,10-1-4,R,20,l,M,NA,16.163461482962322,cam10-b1-d1-t2,2687,2888,2926,1,NA
cam10-b1-d1-t3_edit_tank1,cam10-b1-d1 1,3,43.48,68.80591951338761,1.5824728498939193,0,12.06,19.080000000000002,NA,23.1,NA,44.13999999999999,cam10-b1-d1,1,50,19.62167652332102,10,1,1,10-1-1,L,18,l,M,NA,14.721565658744435,cam10-b1-d1-t3,3176,3339,3372,NA,NA
cam10-b1-d1-t3_edit_tank2,cam10-b1-d1 2,3,33.02,52.08226999127592,1.577294669632826,0,2.7,25.4,NA,28.22,NA,33.68,cam10-b1-d1,2,50,19.62167652332102,10,1,1,10-1-2,L,102,l,F,NA,15.920185278213507,cam10-b1-d1-t3,3176,3339,3372,NA,NA
cam10-b1-d1-t3_edit_tank3,cam10-b1-d1 3,3,11.14,29.353162508690687,2.634933797907602,0,63.88,8.9,NA,12.16,NA,15.06,cam10-b1-d1,3,50,19.62167652332102,10,1,1,10-1-3,R,106,l,F,NA,17.44645735624193,cam10-b1-d1-t3,3176,3339,3372,NA,NA
cam10-b1-d1-t3_edit_tank4,cam10-b1-d1 4,3,91.78,156.26895461817023,1.702647141187298,2,67.3,9.64,NA,11.66,14.98,95.7,cam10-b1-d1,4,50,19.62167652332102,10,1,1,10-1-4,R,20,l,M,NA,16.163461482962322,cam10-b1-d1-t3,3176,3339,3372,NA,NA
cam10-b1-d2-t1_edit_tank1,cam10-b1-d2 1,1,56.42,144.4944048445002,2.5610493591722827,1,8.14,21.82,NA,22.9,26.58,57.260000000000005,cam10-b1-d2,1,50,19.588451412096298,10,1,2,10-1-1,L,18,l,M,NA,14.721565658744435,cam10-b1-d2-t1,2873,3041,3083,NA,NA
cam10-b1-d2-t1_edit_tank2,cam10-b1-d2 2,1,62.02,103.01176316940341,1.6609442626475879,1,5.82,17.66,NA,21.419999999999998,29.82,62.86000000000001,cam10-b1-d2,2,50,19.588451412096298,10,1,2,10-1-2,L,102,l,F,NA,15.920185278213507,cam10-b1-d2-t1,2873,3041,3083,NA,NA
cam10-b1-d2-t1_edit_tank3,cam10-b1-d2 3,1,3.74,14.387987268208297,3.847055419307031,0,NA,4.22,NA,5.36,NA,7.94,cam10-b1-d2,3,50,19.588451412096298,10,1,2,10-1-3,R,106,l,F,NA,17.44645735624193,cam10-b1-d2-t1,2873,3041,3083,NA,NA
